TOKEN	WEIGHT
implementing	-0.8011299877241506
contributions	-0.8011173299451922
encouraging	-0.8006236174901562
prepared	-0.7988161250609356
agree	-0.7984309882608918
rostrum	-0.7976957839179137
satisfaction	-0.7973475127713767
show	-0.7969109346723019
strengthened	-0.7953686725211042
innocent	-0.7940751258725167
colonial	-0.7935007553228857
modern	-0.7929592103532056
doing	-0.792326943727026
matters	-0.7919684799725298
stable	-0.7909585255811065
enough	-0.7898407617801654
restore	-0.78885542227465
proliferation	-0.7886157199881182
Japan	-0.788560704214617
Geneva	-0.787613946952225
organized	-0.7871761010406491
peace-keeping	-0.7866627699138309
four	-0.7861856196209387
represents	-0.7860720358981285
stated	-0.7850183674592174
elimination	-0.7828045420876368
hold	-0.7819546476896184
freedoms	-0.7818329015487734
carry	-0.7797914385871657
elements	-0.7794801858093788
France	-0.7792571969603734
Excellency	-0.7791667063188197
understand	-0.7790969867562172
material	-0.7788954282375644
Second	-0.77766884252462
instruments	-0.7766311317789942
conviction	-0.7746738443372287
Furthermore	-0.7744134515161983
historical	-0.7728188032964073
private	-0.7724243323122832
20	-0.7714896712285152
Paris	-0.7708818381173868
exist	-0.7702063291554135
highest	-0.7701368305021815
fighting	-0.7699717306561177
disasters	-0.7699587268813299
First	-0.7689526873913838
attempts	-0.768715112499668
negotiation	-0.7677552831157971
tragedy	-0.7671930033709043
preserve	-0.7671180219951269
related	-0.767116504451366
pursue	-0.7664668238146807
old	-0.7658326212830332
exploitation	-0.7654723911292189
kind	-0.765324076850385
finally	-0.7616730988145942
enormous	-0.7616096741888669
cold	-0.7592600004497945
unprecedented	-0.7591434300451763
Yet	-0.7583538107922435
Special	-0.7571116603325748
term	-0.7565480918946244
Sir	-0.756392988982132
survival	-0.7548290665687792
Korean	-0.7545856515991347
faced	-0.7521810693477838
prices	-0.7518875589392079
tolerance	-0.7511362064984873
violation	-0.7506737108337277
neighbouring	-0.7497391785043427
risk	-0.7487172600986317
namely	-0.74856648809243
adopt	-0.7477195665290868
treaty	-0.7472511766717935
noble	-0.7470892606844608
zone	-0.7470580960222626
decisive	-0.7461196761593848
colonialism	-0.7457491315621387
sea	-0.745701609370021
vast	-0.7456665731708795
commend	-0.7455554671298118
coming	-0.7443205594162023
burden	-0.744152483123556
structures	-0.7437393631156847
Germany	-0.7436208090785167
authorities	-0.7433153657434987
water	-0.7427146075693218
half	-0.7424056384129967
simply	-0.7421525177521798
Barbados	-0.7421382388024291
Egypt	-0.741961448252755
left	-0.7418640835535186
regarding	-0.7418633184442671
suffered	-0.7414136886824549
Austria	-0.7402219456380614
rest	-0.7395419362319096
official	-0.7381124914945998
fulfil	-0.7377436805936871
mind	-0.737409059807441
played	-0.7371403849566768
gross	-0.7366950977034501
service	-0.7357678076633247
previous	-0.7329224646173401
super-Powers	-0.7317951175399371
ideas	-0.7310743978112366
realize	-0.730357147134415
Secretary-	-0.7300024558842528
Its	-0.7295329564879102
seems	-0.7292891178937154
aim	-0.7285325388542121
August	-0.7282547619863762
fear	-0.7266501483506352
benefits	-0.7253006295017815
Brazil	-0.7252644021154689
Bolivia	-0.7247015065197038
December	-0.7239571902353261
Sudan	-0.7234762483537982
infrastructure	-0.7232961981517996
bringing	-0.7231017843636635
decided	-0.7230766164450907
fields	-0.7216424508508436
proud	-0.7215762659782972
idea	-0.7211737916066542
processes	-0.7196421257319447
Chile	-0.7193882600039373
closely	-0.7186022637925304
beings	-0.7178014204106602
moment	-0.7146138512869468
occasion	-0.7131474816504683
available	-0.7127147637112426
designed	-0.7126760871535609
numerous	-0.7123188874111603
so-called	-0.7118720211746978
currently	-0.7103863969172775
pleasure	-0.7095578914574945
ask	-0.7093927953432988
behind	-0.7088866996469505
direction	-0.7083253500288876
imperialist	-0.7082229550674894
resolved	-0.7075104411369113
solve	-0.7071042915621258
views	-0.7062547994104333
attempt	-0.7058151330354814
recovery	-0.7055583892245096
accepted	-0.7046135919484826
1	-0.7043958684091376
witnessed	-0.7043481702948602
harmony	-0.7042173412444948
negative	-0.7029264527588056
Social	-0.7019682735824647
information	-0.6998340971077088
outstanding	-0.699568983992974
pressure	-0.6978941332542402
addressed	-0.6969540989152533
sustained	-0.6952503145895993
Bulgaria	-0.6950368312014027
racist	-0.6949398094332603
Prime	-0.6938664402081551
constant	-0.693366984680501
meetings	-0.6931689507945179
Guinea	-0.6929768976535949
India	-0.6921518164311443
instability	-0.6919289701892986
represented	-0.6918025100678631
death	-0.6916731112285874
value	-0.6912483998734107
reasons	-0.6909519649770985
bear	-0.6901307154298884
provides	-0.6890667960272225
avoid	-0.6881663681224739
line	-0.6880366481193123
eliminate	-0.6861457684159681
wealth	-0.6836624618569388
factors	-0.6834115586982167
An	-0.6833567228702312
strength	-0.6814122064130311
gives	-0.6809691264235084
directly	-0.6804218754110511
Weapons	-0.6799851673593119
constitutes	-0.6797330673472285
improving	-0.6794162514354263
dispute	-0.6789595447668373
local	-0.6782132734621124
unique	-0.6779714627494045
Moreover	-0.6776164304160521
extent	-0.6776041543532896
practices	-0.6772743502273351
sectors	-0.6769230578032289
considered	-0.6768375842668178
fail	-0.6767232726980067
influence	-0.6762118702833243
drugs	-0.6759072861954958
lost	-0.6747356510041487
condemn	-0.6732763331728014
concerning	-0.6715058839784813
highly	-0.6714533332576069
stop	-0.6714406571997857
practice	-0.6712807843667096
prospects	-0.6711552137279432
maintaining	-0.6709462496336009
recommendations	-0.6698583614715486
Canada	-0.6694336136162599
spite	-0.6694074630005528
obstacles	-0.6688411112762723
indispensable	-0.668613002204313
transfer	-0.6675873373717633
product	-0.667576835810939
met	-0.667502928920886
cases	-0.6673421415385208
recall	-0.6669460783282727
long-term	-0.6666769568664974
diplomacy	-0.6663763321377905
expression	-0.6662639060433115
away	-0.666214707205782
short	-0.6661687595644739
ground	-0.6651117207293948
Bank	-0.6650820098422233
chemical	-0.6641668028270766
spread	-0.6629902555011208
legitimacy	-0.6621240169479917
expansion	-0.6605001454634145
norms	-0.6603126209311745
improvement	-0.659249324772296
rate	-0.6590203399127347
threaten	-0.6586022633680011
keeping	-0.658418871360927
Islands	-0.6581139591763044
equally	-0.6567751361058844
everyone	-0.6564918840664752
document	-0.6558876101390024
destiny	-0.6557082223598422
lies	-0.6547357586277829
stress	-0.6544383791748476
OAU	-0.6541622494019872
conduct	-0.6528228659721967
little	-0.6519392752504829
makes	-0.6510931096852165
By	-0.6489785072097186
Emirates	-0.64888427556875
contrary	-0.648804377706145
convention	-0.6485601311310557
similar	-0.6481699946212729
enjoy	-0.6478261528941452
extreme	-0.6474395684858869
From	-0.6474147628717852
substantial	-0.6466647949730482
belief	-0.6465884817720439
populations	-0.6447997654138556
Only	-0.6447373487313846
restoration	-0.6439816682174956
domination	-0.643645060869441
criminal	-0.6435157656797087
contributed	-0.6432786013883605
certainly	-0.6430951184844674
Iraqi	-0.6430788048762672
Heads	-0.6425386076734244
interdependence	-0.6422666168692247
Kampuchea	-0.642026987405875
loss	-0.6420076074143968
dealing	-0.6418120827503248
voice	-0.6413805790206628
During	-0.6403085630826515
linked	-0.6395903574746286
friendship	-0.6394225216770841
imperialism	-0.63864129073615
favour	-0.6381595631347927
space	-0.6361955495039284
institutional	-0.6349362593404361
considerable	-0.6348180782270603
capable	-0.6333751107166804
projects	-0.632501946373002
ahead	-0.6309469459820229
allowed	-0.6307947045853439
inclusive	-0.6306926308270908
efficient	-0.6301938466983026
emerging	-0.6301049349347599
tasks	-0.6297417055757175
expect	-0.6291809081717773
finding	-0.6286567584336352
Annan	-0.6285213746901622
foundation	-0.6275850818459539
attack	-0.6275835322353982
technical	-0.6271901665758038
York	-0.6269574582108307
11	-0.6268776627105084
October	-0.6248729437785518
civilian	-0.6241544253933954
successfully	-0.6240660525486396
Sahara	-0.6240610510429243
going	-0.6239262485186149
mention	-0.6232739903612308
structure	-0.6229208100941043
Nuclear	-0.6224534492400087
defend	-0.6217143176584098
gap	-0.6216954148617532
Although	-0.6196197521106802
attitude	-0.6195922812173883
keep	-0.6188173976547737
encouraged	-0.6165167276874746
activity	-0.6163398905718559
mechanism	-0.6159503065060231
injustice	-0.6158844597127097
elected	-0.6154341714162503
convening	-0.6152925643324249
positions	-0.6149483291967662
across	-0.614552157344028
Cambodia	-0.6144054276573525
draft	-0.6143334326639792
renewed	-0.613273199761835
1967	-0.613000290756401
centre	-0.6115135571724752
terrorists	-0.6112703527446304
30	-0.6107545897319064
emphasize	-0.6096994690895349
start	-0.6091538265111553
placed	-0.6088700776623469
adequate	-0.6084711627839096
holding	-0.6067742047988068
courage	-0.6059705857689385
non-aligned	-0.6054842023754241
oil	-0.6051197710756423
Palestinians	-0.6044301411686741
home	-0.6023380769174805
prevail	-0.602096067789779
2015	-0.6019327507119677
thereby	-0.601503066498237
conclude	-0.5985615923406887
followed	-0.5960212572102381
constitutional	-0.5956803295607047
Change	-0.5956727214272983
advance	-0.5954962707324232
concerted	-0.5950176287565012
event	-0.5947529596468014
extremism	-0.5945505429466843
atmosphere	-0.5939720388257741
devoted	-0.593698591437453
government	-0.593422031387648
broad	-0.5934135115481799
phenomenon	-0.59328112922355
terror	-0.5921504133736126
structural	-0.5916579064051739
trying	-0.591514285642786
everything	-0.5911526280286701
plans	-0.5909228169945128
takes	-0.5892630571752783
Belize	-0.5892025607910236
islands	-0.5890146493932621
care	-0.5872348719187198
cost	-0.5868658783019443
50	-0.5861414268946502
Kofi	-0.5859829597643172
deliberations	-0.5854381886738429
Unfortunately	-0.5853830410408816
affect	-0.5850741196924274
defence	-0.5849514329363344
hard	-0.5845309445206772
scale	-0.5843654177857042
Now	-0.5831816750149456
extremely	-0.583028477194671
earlier	-0.5817729329177286
Unity	-0.5811865334661511
awareness	-0.5805225317015112
founding	-0.5797913704251871
factor	-0.5782740067834171
MDGs	-0.5782315527751658
acceptable	-0.5777845189940475
d	-0.5776580620432702
individuals	-0.5776570946287026
realization	-0.5770133583547576
Sea	-0.5765019351084206
week	-0.575956896262803
heart	-0.5755966038773402
consistent	-0.5755497645835809
rapid	-0.5755330418023631
relationship	-0.5754704948821124
additional	-0.5750451086833464
daily	-0.5748908235023054
things	-0.5743054677360188
Mission	-0.5735140508708907
expectations	-0.5735008460855533
marked	-0.5725078732261701
foundations	-0.5724661042019004
transparency	-0.5693936510416653
signing	-0.5693510254166368
cooperate	-0.5681690900393043
choice	-0.5675187909933977
concluded	-0.5674032204868061
revolution	-0.5660246021923651
Libya	-0.5654378865030603
migration	-0.5653030459323867
2030	-0.5651593300077427
balanced	-0.564725375312586
although	-0.5645384444283426
name	-0.5641211462469122
her	-0.563729196193525
launched	-0.5635782806675932
Kuwait	-0.563493538511123
displaced	-0.5632483308473439
disease	-0.5617574524225337
sources	-0.5617535965512497
Benin	-0.5611556934759314
later	-0.5606359763304422
Constitution	-0.5605260370531138
unless	-0.560082905262797
off	-0.5595169535010227
Asian	-0.5593052795459595
failed	-0.5588831731731664
either	-0.5585890862354314
threatened	-0.5571279050382814
resolving	-0.5560351149347948
millennium	-0.5543345209735344
party	-0.554265256660846
negotiated	-0.5540583502112132
Earth	-0.5540293128991249
admission	-0.553787159579456
Albanian	-0.5534546497331111
racial	-0.5533043361576779
sides	-0.5531360511994164
personal	-0.5526137488391252
Spain	-0.5522378598591889
engaged	-0.5516464829549385
resulting	-0.551612481066714
follow	-0.5516029527453941
methods	-0.551398977143288
greatly	-0.5510813203289949
discussions	-0.5507839230524078
Ocean	-0.5507619390326096
income	-0.550472351474929
Many	-0.550337231432424
regimes	-0.54911201884235
conventional	-0.5475207183678105
combating	-0.5473788365983857
refer	-0.5469048453065849
perhaps	-0.5468712893276224
begun	-0.5468017846082256
welcomed	-0.5463421331415259
representation	-0.5462003795249606
genocide	-0.5450606276173624
facilitate	-0.5450014909790073
theme	-0.5448797120004004
quality	-0.5444477729982492
convey	-0.5441621883398349
consolidate	-0.5436937352595593
civilians	-0.5435294800854771
quite	-0.5427421811362396
non-proliferation	-0.5425579741958402
pursuit	-0.5424217404283029
Global	-0.5422765255626324
experienced	-0.541825462994987
supporting	-0.5416041502652811
Allow	-0.5393394904735599
truth	-0.5382000447261571
contributing	-0.5381601021138842
though	-0.5378276892307688
How	-0.5373584807225884
negotiating	-0.5371805894035143
hands	-0.5369097932696344
wisdom	-0.5358025765189464
agricultural	-0.5356550006084622
stands	-0.5351375689443738
inalienable	-0.5325774569121218
Their	-0.5319024716174497
November	-0.5310316200960696
trend	-0.5307161582525964
opening	-0.5306555928801904
reducing	-0.5302248186573015
demonstrate	-0.5299179758963838
internationally	-0.5291465006797159
Federal	-0.5285649516473403
succeed	-0.528560096508351
transparent	-0.5285515507392512
obligation	-0.5282335054475835
universality	-0.5275229646765142
respected	-0.5274792936431025
Some	-0.5262646745341748
Affairs	-0.5252995468607896
meaningful	-0.5251108216225431
arrangements	-0.5248815185909952
sure	-0.5245773357128765
Taliban	-0.5240288757531865
valuable	-0.5237787756839953
assume	-0.5234117681738916
outset	-0.5232162035540643
Ethiopia	-0.5229587659870079
whom	-0.5224920885444096
price	-0.522446948808224
model	-0.5223485059750527
Syrian	-0.5220041179374002
dangers	-0.5218480161041883
strategies	-0.5212928798605682
safe	-0.5212424655211654
More	-0.5211862639577886
urgently	-0.5206056140099938
damage	-0.5203732964086565
ones	-0.5199956473589188
declared	-0.5198515899738637
date	-0.519373829363135
timely	-0.5192971212315738
After	-0.5190749527838613
Yugoslavia	-0.5190309695161328
technological	-0.5183939109231546
principal	-0.5183369628450981
violent	-0.517300747567758
delay	-0.5172903783476338
Andorra	-0.5171944619639317
Movement	-0.51689973470146
conferences	-0.5168779106719109
application	-0.5167892611928222
mediation	-0.5162908170189199
realistic	-0.5149906482835938
knowledge	-0.5142408292036408
suffer	-0.5139777947630101
Nevertheless	-0.5139111505062867
families	-0.5135974460697724
engage	-0.5133921905936257
Pretoria	-0.5130795928027028
measure	-0.5130054815933113
Over	-0.5127267835004099
forced	-0.5122024007364089
constantly	-0.5119704380639426
age	-0.511837918615883
root	-0.5118060127885786
improved	-0.5115430501922449
Of	-0.5112895282464545
dynamic	-0.5110720296605215
confront	-0.5105577549619971
Disarmament	-0.5105380174619253
host	-0.5096622224436466
products	-0.5090690959988747
credibility	-0.50899540071505
integrated	-0.5087256399572794
discussion	-0.5083157371648616
