WORD	TOTAL_COUNT	WEIGHTED_FREQUENCY
buyers	2302050	0.000007151738592970447
1847	1743225	0.0000071517149927188115
Ellis	2295405	0.0000071509970335217125
diffuse	2417591	0.000007148884691206665
musicians	2383277	0.000007148388612626966
Reason	2062901	0.000007147302716724412
mainland	2247112	0.000007145189348898323
Ellen	2409487	0.00000714404526024572
Say	2019920	0.0000071440078671118
McGraw	2687171	0.000007143574830424998
Houston	2600631	0.000007143460158628047
sketches	1908385	0.000007143453397140335
solids	2234338	0.000007143279812774942
consolidation	2185444	0.000007142800705435797
nuts	2062720	0.000007142511880522061
folks	2062726	0.00000714018608909953
tending	1679531	0.000007138058310817736
Shortly	2065119	0.000007137060933173765
hotels	2385412	0.000007135743318054621
comprised	2316851	0.000007135725194025703
submarine	1861238	0.000007135072317816464
dispersed	2286507	0.000007134099948627215
fractions	2364464	0.000007132397043416116
prompted	2507364	0.000007131835884422017
resisted	2166878	0.000007131477249489088
embraced	2033906	0.000007130103342976563
Nearly	1897188	0.000007128694884959457
intensely	1894222	0.000007126965782982703
Psychological	3055123	0.000007126424308305642
lining	1963863	0.000007123967910128876
marching	1676104	0.000007120487032493745
ribs	1815767	0.0000071195295239702
Regiment	1821346	0.000007119092129710818
Judaism	2578231	0.000007118845348633679
Louise	2158021	0.000007118268430252347
panels	2363946	0.00000711756963015577
ridges	1766601	0.000007113779690011196
spherical	2041898	0.000007113436471258957
Manufacturing	2327457	0.000007110283369632821
Johnston	2048589	0.000007109076260393481
finishing	1963950	0.000007108059838323144
indefinite	1676982	0.000007104053474357508
Philippine	1972712	0.000007103844434155154
accepts	2344002	0.000007100851684911571
wagons	1659930	0.0000070999793884599905
grouping	2103487	0.000007099937449987131
memorial	1808881	0.00000709847034306711
scarlet	1460886	0.000007095843926459415
faithfully	1643871	0.000007093530004157692
knight	1682246	0.000007091646998849077
copyright	3020512	0.000007091551817977254
viscosity	2237334	0.00000709006969237079
354	1962655	0.000007090044238296983
bearings	1588109	0.000007087446542633685
cart	1821116	0.00000708609412903246
Inst	1988331	0.000007082912849715801
investors	3225106	0.000007080314493681856
implement	3497725	0.000007079574880355339
Va.	1609363	0.0000070792000878948555
Industries	2510760	0.0000070784861805193366
Evolution	2392698	0.0000070775073961764824
liberties	1850234	0.000007076513390448902
assistants	1913173	0.000007075764820013305
monuments	1888582	0.000007075570385291336
mi	2516399	0.000007075218987323879
admire	1795346	0.000007072637867779056
piety	1766137	0.000007070095848323974
dispose	1718707	0.000007069952790912905
transfers	2793509	0.000007067825946193495
Clerk	1561044	0.000007067634363732834
Below	2200849	0.000007066481001155102
M.A.	1824707	0.000007065528390212629
vacant	1774655	0.000007064962302831755
Behind	2127333	0.000007063479204309991
flank	1719084	0.000007061150850418749
plantations	1968048	0.000007059947675836939
Lucy	2262694	0.000007059810331389712
exit	2762239	0.00000705858302911653
reflections	2209867	0.000007056792276473789
Fleet	1844397	0.0000070562310380000996
elasticity	2197119	0.000007055994881008022
gallons	1538882	0.0000070547685114287295
slower	2345662	0.0000070547345541524526
balances	2107710	0.000007054175054382753
Reed	2223521	0.000007053504453859242
blanket	2223659	0.000007051638687956341
woven	1907122	0.000007051377807914778
anatomy	2178428	0.00000704900061766393
Chapters	2450031	0.000007048349182540592
Rhine	1582224	0.000007042780920946348
condemnation	1804941	0.000007042611362456395
favoured	2011391	0.000007042273003971479
Sociology	2680766	0.0000070418407097342965
nails	1935687	0.000007041644097359102
brains	1869015	0.000007040579382178423
wonders	1962592	0.000007039895165200813
Additional	2794862	0.000007039207324558077
Palmer	2126414	0.000007038914192508621
cleaned	1946965	0.000007038786030814686
Orders	1690336	0.000007036709060825696
Think	2324009	0.000007036249895215326
Factors	2631373	0.00000703606403139981
insane	1656270	0.000007033424103838186
mist	1723157	0.000007033262219791535
356	1969736	0.000007031277101119396
utilize	2342034	0.0000070302663146688755
Hart	2251043	0.000007029433612759142
Swift	1772835	0.000007029118159811216
creditor	1870963	0.000007028162109186126
exceptionally	1867636	0.000007028070627737045
Colonies	1453395	0.00000702747333106389
Perry	2163783	0.000007027309091125646
swiftly	1762441	0.00000702680922961376
Iran	3409972	0.000007025434998666513
avail	1614064	0.000007025426853965346
sect	1792828	0.000007024659837937932
qualitative	2859377	0.000007023827989435096
buffer	3394254	0.000007022173735397474
delegate	1877303	0.000007022118997881885
comprising	2141618	0.000007021521451937159
weigh	1827190	0.000007019692750994792
sacrificed	1779367	0.000007019604491895401
prominence	1923300	0.000007019230322805876
nicht	2277060	0.000007018420742946223
adolescent	2869920	0.000007018126789132844
renders	1699922	0.000007015793590107048
imperialism	2363528	0.000007013958145608503
consensus	3699483	0.000007012749189595306
timing	3275542	0.00000701257361788065
prayed	1941622	0.000007012302584153513
Command	2682380	0.0000070102298472036765
Statement	2577282	0.0000070092053972676435
resonance	2619210	0.0000070091052577157855
strangely	1658048	0.0000070089645452011455
worm	1565965	0.000007006491873325909
LIBRARY	1752692	0.00000700622893634445
te	2059072	0.000007003398073096939
skeleton	1908905	0.0000070026612787615955
Specific	2413572	0.0000070013254037740205
preferences	3213903	0.000007001226361108762
entities	3227871	0.000007000237893608977
Communism	2117198	0.000006999183241242689
porch	2132712	0.0000069989382308974365
excitation	2403479	0.000006998704406418316
Asiatic	1489258	0.0000069982453664647515
specification	3159582	0.000006997986976150027
sober	1716644	0.000006996288985823284
imagery	2776160	0.0000069951284926264924
pigment	1793746	0.00000699495374299442
impaired	2555876	0.000006993522924613233
Already	1851123	0.000006992181982219948
contemplation	1751325	0.00000699048117829933
Types	2233015	0.000006990207059448989
noun	2686943	0.00000698998150739948
Nile	1756266	0.000006988095850828054
mount	2053417	0.000006986130824133471
elbow	2054271	0.000006985274786023902
Publishers	3294332	0.0000069852399195748196
proven	2646193	0.000006983760388371937
insistence	2231052	0.000006982949131574353
mystical	2143809	0.000006981543157371162
Dewey	2076030	0.000006981300860953128
clusters	2754614	0.0000069806978261348835
bankruptcy	2187557	0.000006980261941499693
shots	2312753	0.00000697913300251537
richer	1820394	0.000006978923744411426
float	1963013	0.000006978015478290539
innocence	2095370	0.000006975108080194398
recognizing	2382461	0.0000069748790515890244
cellular	3023336	0.000006973870746456898
thoughtful	1808138	0.00000697207977223888
Origin	1980912	0.0000069718035929632105
arches	1623274	0.0000069705529238938606
inquiries	1819176	0.000006970314557315305
trait	2223832	0.000006969496877561979
costume	1817206	0.0000069691269051542045
sentimental	1748679	0.000006968165044790505
361	1918384	0.000006965994876852764
curse	1863665	0.000006965025860982844
heels	1862403	0.000006963515199018637
12th	1835997	0.000006960632368678068
Schedule	2240197	0.000006960316948891361
olive	1975482	0.000006959318330068965
conveniently	1737660	0.000006957278413764108
collision	2198137	0.000006954751387263963
super	2124988	0.000006954545078018622
Nigeria	3192869	0.000006952847645301248
node	3702669	0.000006951938667604026
unpublished	2771320	0.000006950716472255366
ingredients	2535908	0.000006949071118305002
lobe	2042241	0.000006947578731021521
363	1932780	0.000006946093214995952
fortress	1690208	0.000006944392009327744
unified	2565330	0.00000694379551269352
victorious	1620388	0.000006941011207565919
translations	2215536	0.000006940443569152845
simplified	2427347	0.000006940370808947494
359	1927535	0.000006939519468978682
Wellington	1693462	0.000006939469778964287
vulgar	1596442	0.00000693874381863065
melted	1740566	0.000006937946240228583
Cornell	2398282	0.00000693786855231935
disclosed	1894577	0.00000693785936562439
stove	1867690	0.000006936572540374667
posted	1902289	0.000006936413678487262
Thomson	1907221	0.000006933350213818691
inhabited	1836545	0.00000693302799908621
impress	1643017	0.0000069309790683385016
odor	1688384	0.000006930069173857558
reporter	2461324	0.00000692990720979212
cautious	2143351	0.000006929901554563797
bureau	1754353	0.00000692972422467484
punish	1903493	0.000006928757720751496
astonishing	1732774	0.00000692856197341548
kinetic	2364126	0.000006926575868903815
oval	1742744	0.000006923762130267383
goddess	2109104	0.000006921826755948667
incidental	1718237	0.000006921408675527375
resume	2153538	0.000006921271498187211
Milk	1580510	0.000006921225758592008
carcinoma	2750127	0.000006920965670049244
barn	1925246	0.000006919260630287704
franchise	1780269	0.000006916798203051678
preface	1879822	0.0000069144835103614215
erection	1536165	0.000006914379818969841
cylindrical	1795272	0.000006912637928158744
3d	2078866	0.000006910311472847686
logically	2202964	0.000006910264095302037
pursuing	2293582	0.000006910005433222614
Reprinted	2888271	0.00000690811925607028
fruitful	1871507	0.000006907399296559491
shareholders	2649061	0.0000069038609377712635
professionals	3995815	0.000006900401136009757
Selected	2886559	0.000006900184060885717
epithelium	1976503	0.00000689762805645697
Du	2082837	0.00000689747835383364
discarded	1995684	0.000006897199676922381
denote	2270509	0.0000068968094721266715
passim	2274981	0.000006896154031189104
ut	1640801	0.000006895615536684657
Outside	2115575	0.000006895490053921821
dominate	2545606	0.000006893522665716849
Cicero	1648592	0.000006892237057013448
sunset	1647674	0.00000689181967653228
aristocratic	1853869	0.0000068910609953537074
nursery	1950313	0.000006890965494466578
Fathers	1831233	0.000006889249164714722
fellowship	1772391	0.000006888976753018632
alcoholic	2104145	0.000006888756204073434
Phil	2106089	0.000006888138789955252
faded	1992723	0.000006886789736200675
conditioning	2755925	0.000006885583209138771
facial	2539133	0.000006885405557850361
famine	1863615	0.000006884983078319239
Protestants	1824209	0.000006883410738168878
a.d.	1572230	0.000006883236862940996
Eight	2080527	0.000006882725124497862
Immediately	1843163	0.000006882306993046904
lymph	1997866	0.000006879968378890958
violated	2310918	0.000006879800370710012
Countries	2606898	0.0000068795039459010255
vicious	1879442	0.000006879134152018452
reckoned	1492965	0.000006876287435682201
guiding	2103643	0.000006876104745684085
reproduce	2115859	0.000006874306741609558
inn	1695115	0.000006873687633868503
Round	2079437	0.000006872494741950782
Vermont	1826268	0.000006872361196529154
Budget	2398755	0.000006871470315379729
Discussion	2651325	0.000006870966304878172
Norwegian	2069237	0.000006870596335663787
blew	1913716	0.0000068700968546398355
affections	1382456	0.000006870045561238178
denying	2189241	0.000006869935774008301
denounced	1760384	0.000006869489570000022
refrain	1868362	0.000006869067492144316
bourgeoisie	2237596	0.000006867981604370795
Abbey	1720571	0.000006867926425391554
1844	1667497	0.0000068653908670664145
358	1899458	0.000006864042115651824
equitable	1958230	0.000006862778412596958
couples	2908341	0.00000686131356716074
INDEX	1743506	0.000006860263769339319
1837	1633258	0.0000068602252303229536
adapt	2450083	0.000006858915656965727
civilisation	1468966	0.000006858694819731101
drained	2022656	0.00000685831380507748
persist	2103979	0.000006857639444998466
vanity	1528424	0.00000685698535520942
infectious	2022083	0.0000068560659379135546
coalition	2810701	0.000006854547937991324
Session	2090031	0.000006854480400954161
awkward	1995173	0.000006852174230154547
Into	1703833	0.0000068521346605852176
supplementary	1891926	0.000006851556524001927
blocked	2419633	0.000006849805824834857
Paradise	1849839	0.000006848979217802374
forthcoming	2343179	0.000006847000745645
quasi	2492925	0.000006845675740902184
distorted	2263028	0.000006845546272820288
assign	2356947	0.0000068446137774186875
participating	2799557	0.000006843044133295591
questioning	2508988	0.000006842792345359302
degradation	2775079	0.000006842048181659416
enhance	3525869	0.000006841584230347783
implements	1708681	0.000006839810077035984
posture	2353780	0.000006838520873573096
Color	2390718	0.000006837758516013656
handful	2210175	0.000006837265049783507
Cancer	3301029	0.000006837103584301268
Best	2597588	0.000006836201717362721
throws	1719559	0.0000068356511402781765
Physics	2555590	0.000006833954222780388
learns	2043633	0.000006833791387884429
overthrow	1784856	0.0000068319407099490334
AB	1912980	0.000006831689542029181
Strong	2044862	0.000006831344446675971
premature	2291076	0.000006830284350156376
violently	1673490	0.000006829896273059971
connexion	1327704	0.000006825260805589803
Venus	2009853	0.000006823983934926067
Treasurer	1340749	0.000006822810098918792
Mt	2005849	0.000006817046406731045
deviations	2282772	0.0000068169248702008905
bei	1935992	0.000006816880643792646
Tel	3337011	0.000006815989195209959
evolutionary	2821601	0.000006815811547908701
Norfolk	1701967	0.00000681157788399369
twin	2434856	0.000006809356826556131
sincerely	1658394	0.0000068093097274964905
CD	3622328	0.000006808443433954819
voluntarily	1920958	0.00000680737058924538
na	2676912	0.000006806677024417368
Step	3252407	0.000006806488708106008
batteries	1724740	0.000006806057579234385
terminology	2604018	0.000006805409600168211
advertisement	1750302	0.000006804771901693331
envy	1822174	0.0000068042784381843094
364	1884536	0.000006803898706321236
Tree	2136154	0.000006802252995368885
silently	1975965	0.000006801381302543408
Memoirs	1744845	0.000006801305284438473
rocky	1762800	0.00000680076713749311
Reich	2095151	0.0000067984670567159226
cylinders	1479196	0.000006796493705037749
sponsored	2819896	0.000006795601462376117
proprietor	1495304	0.000006794136607714971
362	1887273	0.00000679412037534761
